2017-06-24 16:31:18 | WARNING  | tm_inventory                             | no instance found for host "cluster-128-slurm-frontend-001"
changed: [cluster-128-slurm-worker-008 -> 10.65.8.10] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-009 -> 10.65.8.13] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-005 -> 10.65.8.8] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-013 -> 10.65.8.19] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-014 -> 10.65.8.21] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-015 -> 10.65.8.16] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-016 -> 10.65.8.22] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item={u'group': u'tissuemaps', u'user': u'tissuemaps'})
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item={u'group': u'postgres', u'user': u'postgres'})
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item={u'group': u'postgres', u'user': u'postgres'})

TASK [cloud-instance : Add web user] *********************************************************************************************************************************************
changed: [cluster-128-slurm-worker-001 -> 10.65.8.11] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-002 -> 10.65.8.15] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-003 -> 10.65.8.14] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-004 -> 10.65.8.20] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-005 -> 10.65.8.8] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-008 -> 10.65.8.10] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-010 -> 10.65.8.4] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-009 -> 10.65.8.13] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-006 -> 10.65.8.7] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-007 -> 10.65.8.6] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-013 -> 10.65.8.19] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-011 -> 10.65.8.12] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-016 -> 10.65.8.22] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-014 -> 10.65.8.21] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-015 -> 10.65.8.16] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item={u'group': u'nginx', u'user': u'nginx'})
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item={u'group': u'nginx', u'user': u'nginx'})

TASK [cloud-instance : Change permissions for user home directory] ***************************************************************************************************************
changed: [cluster-128-slurm-worker-001 -> 10.65.8.11] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-002 -> 10.65.8.15] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-005 -> 10.65.8.8] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-004 -> 10.65.8.20] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-007 -> 10.65.8.6] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-006 -> 10.65.8.7] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-003 -> 10.65.8.14] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-009 -> 10.65.8.13] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-009 -> 10.65.8.13] => (item=postgres)
changed: [cluster-128-slurm-worker-006 -> 10.65.8.7] => (item=postgres)
changed: [cluster-128-slurm-worker-001 -> 10.65.8.11] => (item=postgres)
changed: [cluster-128-slurm-worker-007 -> 10.65.8.6] => (item=postgres)
changed: [cluster-128-slurm-worker-002 -> 10.65.8.15] => (item=postgres)
changed: [cluster-128-slurm-worker-005 -> 10.65.8.8] => (item=postgres)
changed: [cluster-128-slurm-worker-011 -> 10.65.8.12] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-010 -> 10.65.8.4] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-004 -> 10.65.8.20] => (item=postgres)
changed: [cluster-128-slurm-worker-008 -> 10.65.8.10] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-004 -> 10.65.8.20] => (item=nginx)
changed: [cluster-128-slurm-worker-013 -> 10.65.8.19] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-015 -> 10.65.8.16] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-014 -> 10.65.8.21] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-010 -> 10.65.8.4] => (item=postgres)
changed: [cluster-128-slurm-worker-003 -> 10.65.8.14] => (item=postgres)
changed: [cluster-128-slurm-worker-011 -> 10.65.8.12] => (item=postgres)
changed: [cluster-128-slurm-worker-009 -> 10.65.8.13] => (item=nginx)
changed: [cluster-128-slurm-worker-014 -> 10.65.8.21] => (item=postgres)
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-016 -> 10.65.8.22] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-001 -> 10.65.8.11] => (item=nginx)
changed: [cluster-128-slurm-worker-002 -> 10.65.8.15] => (item=nginx)
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-006 -> 10.65.8.7] => (item=nginx)
changed: [cluster-128-slurm-worker-008 -> 10.65.8.10] => (item=postgres)
changed: [cluster-128-slurm-worker-005 -> 10.65.8.8] => (item=nginx)
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-008 -> 10.65.8.10] => (item=nginx)
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-011 -> 10.65.8.12] => (item=nginx)
changed: [cluster-128-slurm-worker-003 -> 10.65.8.14] => (item=nginx)
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item=postgres)
changed: [cluster-128-slurm-worker-013 -> 10.65.8.19] => (item=postgres)
changed: [cluster-128-slurm-worker-015 -> 10.65.8.16] => (item=postgres)
changed: [cluster-128-slurm-worker-010 -> 10.65.8.4] => (item=nginx)
changed: [cluster-128-slurm-worker-007 -> 10.65.8.6] => (item=nginx)
changed: [cluster-128-slurm-worker-016 -> 10.65.8.22] => (item=postgres)
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item=postgres)
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item=postgres)
changed: [cluster-128-slurm-worker-014 -> 10.65.8.21] => (item=nginx)
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item=postgres)
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-013 -> 10.65.8.19] => (item=nginx)
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item=postgres)
changed: [cluster-128-slurm-worker-015 -> 10.65.8.16] => (item=nginx)
changed: [cluster-128-slurm-worker-020 -> 10.65.8.23] => (item=nginx)
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item=postgres)
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-012 -> 10.65.8.18] => (item=nginx)
changed: [cluster-128-slurm-worker-017 -> 10.65.8.9] => (item=nginx)
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-018 -> 10.65.8.5] => (item=nginx)
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item=postgres)
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item=postgres)
changed: [cluster-128-slurm-worker-022 -> 10.65.8.28] => (item=nginx)
changed: [cluster-128-slurm-worker-019 -> 10.65.8.17] => (item=nginx)
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item=postgres)
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item=postgres)
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-016 -> 10.65.8.22] => (item=nginx)
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item=postgres)
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-026 -> 10.65.8.29] => (item=nginx)
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item=postgres)
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item=tissuemaps)
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item=postgres)
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item=postgres)
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-025 -> 10.65.8.27] => (item=nginx)
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-029 -> 10.65.8.32] => (item=nginx)
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item=postgres)
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item=postgres)
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-027 -> 10.65.8.31] => (item=nginx)
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item=postgres)
changed: [cluster-128-slurm-worker-024 -> 10.65.8.24] => (item=nginx)
changed: [cluster-128-slurm-worker-023 -> 10.65.8.26] => (item=nginx)
changed: [cluster-128-slurm-worker-021 -> 10.65.8.25] => (item=nginx)
changed: [cluster-128-slurm-worker-028 -> 10.65.8.30] => (item=nginx)
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item=tissuemaps)
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item=postgres)
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item=postgres)
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item=postgres)
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item=tissuemaps)
changed: [cluster-128-slurm-frontend-001 -> 130.60.24.119] => (item=nginx)
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item=postgres)
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item=postgres)
changed: [cluster-128-slurm-worker-031 -> 10.65.8.39] => (item=nginx)
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item=postgres)
changed: [cluster-128-slurm-worker-032 -> 10.65.8.35] => (item=nginx)
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item=tissuemaps)
changed: [cluster-128-slurm-worker-030 -> 10.65.8.36] => (item=nginx)
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item=postgres)
changed: [cluster-128-postgresql-master-001 -> 10.65.8.34] => (item=nginx)
changed: [cluster-128-ganglia-server-001 -> 130.60.24.164] => (item=nginx)
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item=postgres)
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-002 -> 10.65.8.41] => (item=nginx)
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item=postgres)
changed: [cluster-128-postgresql-worker-003 -> 10.65.8.42] => (item=nginx)
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-005 -> 10.65.8.43] => (item=nginx)
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item=postgres)
changed: [cluster-128-postgresql-worker-006 -> 10.65.8.45] => (item=nginx)
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item=postgres)
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-001 -> 10.65.8.37] => (item=nginx)
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item=tissuemaps)
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item=postgres)
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item=tissuemaps)
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item=tissuemaps)
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item=postgres)
changed: [cluster-128-postgresql-worker-004 -> 10.65.8.40] => (item=nginx)
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item=tissuemaps)
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item=postgres)
changed: [cluster-128-postgresql-worker-007 -> 10.65.8.44] => (item=nginx)
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item=postgres)
changed: [cluster-128-glusterfs-server-001 -> 10.65.8.47] => (item=nginx)
changed: [cluster-128-postgresql-worker-008 -> 10.65.8.46] => (item=nginx)
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item=postgres)
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item=postgres)
changed: [cluster-128-glusterfs-server-004 -> 10.65.8.51] => (item=nginx)
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item=postgres)
changed: [cluster-128-glusterfs-server-002 -> 10.65.8.50] => (item=nginx)
changed: [cluster-128-glusterfs-server-007 -> 10.65.8.53] => (item=nginx)
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item=postgres)
changed: [cluster-128-glusterfs-server-008 -> 10.65.8.54] => (item=nginx)
changed: [cluster-128-glusterfs-server-006 -> 10.65.8.52] => (item=nginx)
changed: [cluster-128-glusterfs-server-003 -> 10.65.8.48] => (item=nginx)
changed: [cluster-128-glusterfs-server-005 -> 10.65.8.49] => (item=nginx)

TASK [cloud-instance : Add tm_user to sudoers] ***********************************************************************************************************************************
changed: [cluster-128-slurm-worker-006 -> 10.65.8.7]
changed: [cluster-128-slurm-worker-002 -> 10.65.8.15]
changed: [cluster-128-slurm-worker-001 -> 10.65.8.11]
changed: [cluster-128-slurm-worker-003 -> 10.65.8.14]
